Filename,Segment,WC,WPS,Sixltr,Dic,Pronoun,I,We,Self,You,Other,Negate,Assent,Article,Preps,Number,Affect,Posemo,Posfeel,Optim,Negemo,Anx,Anger,Sad,Cogmech,Cause,Insight,Discrep,Inhib,Tentat,Certain,Senses,See,Hear,Feel,Social,Comm,Othref,Friends,Family,Humans,Time,Past,Present,Future,Space,Up,Down,Incl,Excl,Motion,Occup,School,Job,Achieve,Leisure,Home,Sports,TV,Music,Money,Metaph,Relig,Death,Physcal,Body,Sexual,Eating,Sleep,Groom,Swear,Nonfl,Fillers,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
quotes.txt,1,296,18.50,22.97,71.28,7.43,2.70,3.38,6.08,0.00,0.68,1.01,0.34,9.46,15.20,0.68,7.09,4.05,0.34,1.69,3.04,0.68,1.69,0.34,4.05,0.68,1.35,0.34,1.35,1.01,0.34,1.35,0.68,0.34,0.34,9.12,2.03,4.05,0.34,0.00,0.68,2.36,4.05,9.12,1.35,3.04,0.68,0.34,9.46,3.38,1.35,1.01,0.00,0.34,1.01,0.34,0.34,0.00,0.00,0.00,0.34,0.00,0.00,0.00,1.01,0.34,0.34,0.00,0.00,0.34,0.00,0.00,0.68,15.54,5.74,4.73,0.00,0.00,0.34,0.00,0.34,0.00,3.04,0.68,0.68
